text,labs,set_similarity,labs_similarity
Another thing I might add is the battery life is excellent.,"[('battery life', '45', '33', 'positive')]",0.3009650707244873,0.30672225
"One drawback, I wish the keys were backlit.","[('keys', '29', '25', 'negative')]",0.2469395101070404,0.2385122
"When the buyer returned it Wal Mart just boxed it, taped it shut  resold it as new.",[],0.24749837815761566,0.22592576
What a great little laptop.,[],0.4780668020248413,0.46342042
"Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.","[('software', '208', '200', 'positive')]",0.2375841587781906,0.2078252
I wish the volume could be louder and the mouse didnt break after only a month.,"[('volume', '17', '11', 'negative'), ('mouse', '47', '42', 'negative')]",0.2697170674800873,0.25715807
"I play a lot of casual games online, and the touchpad is very responsive.","[('touchpad', '53', '45', 'positive')]",0.23344312608242035,0.21923532
"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.","[('boots up', '108', '100', 'positive')]",0.18291111290454865,0.16842039
It caught a virus that completely wiped out my hard drive in a matter of hours.,"[('hard drive', '57', '47', 'negative')]",0.33355382084846497,0.32891244
WOULD PAY MORE FOR IT IF I HAD TOO!,[],0.19243045151233673,0.19377321
Couldn't keep a page up you were working on!,[],0.2941143214702606,0.2862352
"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.","[('look and feel standpoint', '70', '46', 'positive')]",0.15549971163272858,0.14212039
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,"[('safari', '67', '61', 'negative'), ('safari', '89', '83', 'negative'), ('Mozzilla firfox', '125', '110', 'positive')]",0.21434751152992249,0.19510299
"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.","[('Bluetooth', '13', '4', 'negative'), ('fingerprint reader driver', '69', '44', 'negative'), ('software', '102', '94', 'negative')]",0.15132981538772583,0.1242283
"Great battery, speed, display.","[('battery', '13', '6', 'positive'), ('speed', '20', '15', 'positive'), ('display', '29', '22', 'positive')]",0.4081228971481323,0.42785898
I would not recommend this product to anyone.,[],0.20632770657539368,0.18594578
I like to use it at the race track to handiecap the horse races.,[],0.2790606915950775,0.27287272
I was given a Mac as a birthday present and couldn't be happier with it 3 years later.,[],0.33721300959587097,0.31025922
"The delivery was fast, and I would not hesitate to purchase this laptop again.","[('delivery', '12', '4', 'positive')]",0.34558194875717163,0.32885712
I've been impressed with the battery life and the performance for such a small amount of memory.,"[('battery life', '41', '29', 'positive'), ('performance', '61', '50', 'positive'), ('memory', '95', '89', 'negative')]",0.25216031074523926,0.2585778
do a quick search on the internet see if im the only one.,[],0.23039883375167847,0.21863581
I'm extremely happy with my purchase as I now have the portable power I have been looking for.,[],0.20876045525074005,0.1905183
"It's applications are terrific, including the replacements for Microsoft office.","[('applications', '17', '5', 'positive'), ('Microsoft office', '79', '63', 'positive')]",0.38589808344841003,0.3662732
"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.","[('Resolution', '45', '35', 'negative'), ('appearance', '57', '47', 'negative'), ('cooling system', '73', '59', 'negative'), ('graphics card', '88', '75', 'negative')]",0.2717912793159485,0.2662427
"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.","[('built-in webcam', '36', '21', 'negative'), ('built-in mic', '53', '41', 'negative'), ('cam', '272', '269', 'negative'), ('mic', '280', '277', 'negative')]",0.15226498246192932,0.13856024
Is this partially due to the fact that it is running Windows Vista?,"[('Windows Vista', '66', '53', 'neutral')]",0.25457969307899475,0.24879982
"You might think, I am new in this game, but I am a gadget lover, and have had more than 2 dozens laptops in the past 15 years, and none gets this hot, that fast.",[],0.31464073061943054,0.30877376
I was informed that I need to call some 0900 number first.,[],0.09496542811393738,0.07445313
I really wanted a Mac over a pc because I used a Mac in high school.,[],0.3252415359020233,0.29926947
"1) Payed $2200 for a ""premium"" laptop",[],0.3727879822254181,0.37407106
I BOUGHT THEM FOR MY COLLEGE AGE GRANDCHILDREN AND THESE MACS ARE TOTALLY RELIABLE AND SUPPORT THEIR CLASS WORK 100% OF THE TIME.,[],0.2621469497680664,0.22769883
  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,"[('board', '11', '6', 'negative'), ('connector', '31', '22', 'negative'), ('power supply', '53', '41', 'negative'), ('warrenty', '80', '72', 'negative'), ('power supply', '105', '93', 'negative')]",0.1724814921617508,0.1759171
Do not purchase this laptop.,[],0.4745127260684967,0.46137097
"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!","[('ethernet', '123', '115', 'positive'), ('works', '90', '85', 'positive')]",0.2268686145544052,0.20232047
Mostly I love the drag and drop feature.,"[('drag and drop feature', '39', '18', 'positive')]",0.29629555344581604,0.27469015
"oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed?","[('webcam', '32', '26', 'negative')]",0.26154202222824097,0.24120073
"She brought out 2 other identical netbooks and still insist that ""It is like that one"".",[],0.17333604395389557,0.1479929
"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.","[('sales tax', '55', '46', 'positive')]",0.12038470804691315,0.09576353
Very fast and efficient!,[],0.27696701884269714,0.29206467
"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.","[('software packages', '54', '37', 'positive'), ('iWork', '89', '84', 'positive'), ('GarageBand', '101', '91', 'positive'), ('iMovie', '113', '107', 'positive')]",0.24290594458580017,0.2118643
Being virus-resistant is a huge plus.,[],0.15089331567287445,0.15073712
The screen is very large and crystal clear with amazing colors and resolution.,"[('screen', '10', '4', 'positive'), ('colors', '62', '56', 'positive'), ('resolution', '77', '67', 'positive')]",0.16924187541007996,0.16445613
"After a little more than a year of owning my MacBook Pro, the monitor has completely died.","[('monitor', '69', '62', 'negative')]",0.23910675942897797,0.22047256
"In my house, HP is a nasty word.",[],0.2467900663614273,0.2528228
"The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.","[('iTunes', '19', '13', 'positive')]",0.20744413137435913,0.1929888
"By the way teachers, they offer a discount which helps!",[],0.0553269200026989,0.04556062
now he mows yards so he can earn the money for the wireless internet.,[],0.2680627405643463,0.2528913
I still see the benefits of a PC when I do not know how to do something on my mac.,[],0.3221793472766876,0.29437962
"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.","[('Size', '4', '0', 'negative'), ('external monitor', '92', '76', 'neutral')]",0.25684013962745667,0.24950191
Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,"[('base installation', '40', '23', 'negative'), ('software', '82', '74', 'negative')]",0.25989237427711487,0.21546283
It is held in place magnetically.,[],0.14812590181827545,0.12762177
  Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,"[('manuf', '87', '82', 'negative')]",0.26175567507743835,0.23579346
"It has no camera but, I can always buy and install one easy.","[('camera', '16', '10', 'conflict')]",0.07703649997711182,0.07542263
"The display is incredibly bright, much brighter than my PowerBook and very crisp.","[('display', '11', '4', 'positive')]",0.16206806898117065,0.15319097
We were PC users.,[],0.3863401412963867,0.38845095
The AMD Turin processor seems to always perform so much better than Intel.,"[('AMD Turin processor', '23', '4', 'positive'), ('Intel', '73', '68', 'negative')]",0.20654483139514923,0.20288576
  After that the said it was under warranty.,"[('warranty', '43', '35', 'neutral')]",0.27504169940948486,0.27282733
The start menu is not the easiest thing to navigate due to the stacking.,"[('start menu', '14', '4', 'negative'), ('navigate', '51', '43', 'negative')]",0.16990670561790466,0.13733882
Only thing I would want to add to this is an internal bluray read/write drive.,"[('bluray read/write drive', '77', '54', 'negative')]",0.31634458899497986,0.26502687
"This computer was awful, I would never recomend it to another person.",[],0.4227865934371948,0.3970617
The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,"[('service tech', '16', '4', 'negative')]",0.15422582626342773,0.13576704
"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.","[('tech store', '14', '4', 'negative')]",0.37587088346481323,0.33118066
"I loved it then, but unfortunately it was before the days of wireless internet.",[],0.22738000750541687,0.1951869
Really like the textured surface which shows no fingerprints.,"[('surface', '32', '25', 'positive')]",0.20367646217346191,0.17131273
