text,labs
"The service is ok, some of the people didn't get what they asked for.","[('service', None)]"
"My friends spoke so much about it for months, I finally made the time to come down ear and dine in.","[('ear', None)]"
If you want good authentic Thai this place is not the place to go.,"[('thai', None)]"
I recommend getting a reservation even though we saw people seated without one.,[]
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,"[('only thing', None), ('edamame puree', None), ('chicken', None)]"
This is as good as neighborhood restaurants come.,[]
"If you want some roast duck, pork or chicken on rice with ginger, try them out!",[]
"You order from a menu, so you leave feeling like you missed the full experience.","[('full experience', None)]"
One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.,"[('us', None), ('manhattan chinatown', None)]"
We will go back every time we are in the City.,[]
we love th pink pony.,"[('pink pony', None)]"
So eat fast and order a lot.,"[('lot', None)]"
Staff is very accomodating.,"[('staff', None)]"
I have to agree with the previous reviewer.,"[('previous reviewer', None)]"
--Eat Club is a roving group of NYC gluttons,"[('club', None), ('nyc gluttons', None), ('roving group', None)]"
"If you were there when it first opened, give this restaurant a second chance.","[('second chance', None)]"
I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.,[]
"If you like Sakagura but you feel it's too much, you'd better try Yokocho.","[('yokocho', None)]"
yourself a favor and have dinner here and see if you dont agree with me.,[]
Definitely a great spot for a nice occasion or date.,"[('spot', None), ('occasion', None), ('date', None)]"
You can't go wrong with this place.,"[('place', None)]"
Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,"[('dishes', None), ('small portion', None), ('sake', None), ('style izakaya', None)]"
Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.,[]
Not pretentious and very economical.,[]
"The food was terrific and the service classy, attentive, without being overbearing.","[('service', None), ('food', None)]"
This is an amazing place to try some roti rolls.,"[('roti rolls', None), ('place', None)]"
Fresh ingredients and everything is made to order.,"[('everything', None), ('ingredients', None)]"
"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",[]
Quick and friendly service.,"[('service', None)]"
Authentic bistro!,"[('bistro', None)]"
"They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.",[]
Somewhat pricey but what the heck.,[]
"It's true, this place is not cheap.","[('place', None)]"
"Try the hot dogs too, they're snappy and delicious.","[('dogs', None)]"
Delivery is fast too.,"[('delivery', None)]"
"Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.","[('area', None), ('delis', None)]"
"The noise level was unbearable, conversation impossible.","[('level', None), ('conversation', None)]"
Personal pans are the perfect size for those hungry nights.,"[('hungry nights', None), ('size', None)]"
Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,"[('spicy fried clam rolls', None), ('spider rolls', None)]"
One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,"[('way', None)]"
It's convenient.,[]
Thanks Bloom's for a lovely trip.,"[('trip', None), ('thanks bloom', None)]"
The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,"[('way', None), ('atmosphere', None), ('back scene', None)]"
"Oh right, I should probably say something nice.","[('something', None)]"
"Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.","[('eclectic crowd', None), ('place', None)]"
"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",[]
Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.,[]
this is can became on e of the NY Italian Food fare institutions.,[]
just got back from lunch at Tamarind and it was excellent.,"[('lunch', None)]"
"head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.","[('shoulders', None), ('food quality', None), ('head', None), ('baluchi', None), ('st', None), ('neighboors', None)]"
"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).","[('boths', None), ('table', None)]"
Try the cheesecake!,"[('cheesecake', None)]"
As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,"[('condiments', None), ('containers', None), ('subpar food', None)]"
"David, Daytona Beach, FL",[]
Perhaps.,[]
Great Indian food and the service is incredible.,"[('service', None), ('food', None)]"
Go here.,[]
If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.,"[('2nd ave.', None), ('74th street', None)]"
Rosario's is without a doubt one of the greatest pizzerias in existence.,[]
"Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.","[('decor', None)]"
"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.","[('type', None)]"
We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.,[]
"Especially liked chicken tikka and the naan, and the dals.",[]
The waiters were not attentive except that the bill turned up on the table before we were finished.,"[('waiters', None)]"
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,"[('hudson river', None), ('statue', None), ('green lawns', None)]"
"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",[]
We generally like good restaurants and eat out often but Kai was way to expensive for what we got.,"[('restaurants', None)]"
What a great place.,"[('place', None)]"
The sangria was pretty tasty and good on a hot muggy day.,"[('sangria', None), ('muggy day', None)]"
Don't eat here unless you're starving for thai food and you work next door.,"[('next door', None), ('thai food', None)]"
This tiny Williamsburg spot is always pleasantly surprising.,"[('tiny williamsburg spot', None)]"
"For the people who want great food plus great service, Roxy is a place to AVOID!","[('service', None), ('food', None)]"
I had the best ravioli ever.,[]
"While the menu isn't especially groundbreaking, everything I've tried so far has been well-executed and tasty.","[('menu', None)]"
