text,labs
"it has no camera but, i can always buy and install one easy.","[('install', None), ('camera', None)]"
"the display is incredibly bright, much brighter than my powerbook and very crisp.","[('powerbook', None), ('display', None)]"
we were pc users.,"[('pc', None), ('us', None)]"
the amd turin processor seems to always perform so much better than intel.,"[('intel', None), ('amd turin processor', None)]"
after that the said it was under warranty.,"[('place', None), ('warranty', None)]"
the start menu is not the easiest thing to navigate due to the stacking.,"[('menu', None), ('stacking', None), ('start menu', None)]"
only thing i would want to add to this is an internal bluray read/write drive.,"[('drive', None), ('internal', None)]"
"this computer was awful, i would never recomend it to another person.","[('computer', None), ('person', None)]"
the service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,"[('damage', None), ('service', None)]"
"the tech store i purchased this from sent it back,,,,,eventually i got a new or repaired machine approximately 3 weeks later.","[('machine', None), ('tech', None)]"
"i loved it then, but unfortunately it was before the days of wireless internet.","[('internet', None), ('wireless', None), ('wireless internet', None)]"
really like the textured surface which shows no fingerprints.,"[('fingerprints', None), ('textured surface', None)]"
"i will never again buy another acer, not will i buy gateway, or emachine as they are all from the same company.","[('acer', None), ('gateway', None), ('emachine', None)]"
the screen is bright and the keyboard is nice;,"[('keyboard', None), ('screen', None)]"
"i look forward to years of use, it has held up well over the years and it fits my needs very well.","[('uses', None)]"
im very happy with this computer!,"[('im', None), ('computer', None)]"
but the machine is awesome and ilife is great and i love snow leopard x.,"[('machine', None), ('snow leopard', None), ('ilife', None)]"
"high price tag, however.","[('tag', None), ('price tag', None), ('price', None)]"
"i thought learning the mac os would be hard, but it is easily picked up if you are familiar with a pc.","[('pc', None), ('mac os', None)]"
"my kids have to take their pcs in once a year to have them ""de-bugged"".","[('pcs', None), ('kids', None), ('de-bugged', None)]"
"i had static in the output, and i had to reduce the sound output quality to ""fm"" as opposed to the default ""cd.","[('fm', None), ('cd', None), ('sound', None), ('sound output quality', None)]"
"since i purchased my toshiba netbook, i have been very pleased with it, i have a laptob and a desktop.","[('desktop', None), ('toshiba netbook', None)]"
i bought my macbook a few months ago and it has been my baby ever since.,"[('few months', None), ('macbook', None), ('baby', None)]"
that is how it is able to function better than any other pc.,"[('pc', None), ('other pc', None), ('function', None)]"
i custom ordered the machine from hp and could not understand the techie due to his accent.,"[('machine', None), ('accent', None), ('techie', None)]"
it is easy to use and lightweight.,[]
i went to toshiba online help and found some suggestions to fix it.,"[('toshiba online help', None)]"
it is a bit heavy.,[]
after trying to get some help he disconnected on me.,"[('he', None), ('help', None)]"
they also have a longer service life than other computers (i have several friends who still use the older apple powerbooks).,"[('several friends', None), ('apple powerbooks', None), ('other computers', None), ('service', None)]"
if you check you will find the same notebook with the above missing ports and a dual core amd or intel processor.,"[('amd', None), ('ports', None), ('dual core amd', None), ('same notebook', None), ('intel processor', None)]"
this laptop is a great price and has a sleek look.,"[('look', None), ('laptop', None), ('price', None)]"
i especially like the keyboard which has chiclet type keys.,"[('keyboard', None), ('chiclet type keys', None)]"
small screen somewhat limiting but great for travel.,"[('travel', None), ('screen', None)]"
one of the primary reasons why i purchased an ipad was to store photographs so that i could show to my customers.,"[('customers', None), ('photographs', None), ('primary reasons', None), ('ipad', None)]"
"for the not so good, i got the stock screen - which is very glossy.","[('stock screen', None), ('price', None)]"
the gray color was a good choice.,"[('gray', None), ('choice', None), ('gray color', None)]"
this was the second computer and brand bought that day.,"[('brand', None), ('day', None), ('second computer', None), ('computer', None)]"
buy this.,"[('buy', None), ('a', None)]"
very disappointing:,[]
"i love this product because it is toshiba and its 15.6"".","[('toshiba', None), ('product', None)]"
i would like to have volume buttons rather than the adjustment that is on the front.,"[('adjustment', None), ('volume buttons', None), ('front', None)]"
this is my first computer purchase,"[('purchase', None), ('computer', None), ('first computer purchase', None)]"
people know what they are talking about and they have pride in the product that they are selling.,"[('people', None), ('product', None)]"
the processor a amd semprom at 2.1 ghz is a bummer it does not have the power for hd or heavy computing.,"[('power', None), ('processor', None), ('heavy computing', None), ('hd', None)]"
would highly recommend this netbook though.,"[('netbook', None)]"
"i have had several machines over the years, both for personal and business use.","[('machine', None), ('business', None), ('several machines', None)]"
i bought a protector for my key pad and it works great :),"[('key', None), ('pad', None)]"
the magnetic plug-in power charging power cord is great (i even put it to the test by accident)- excellent innovation!,"[('power cord', None), ('magnetic plug-in power charging', None)]"
well i got this computer from best buy and i have had nothing but problems i bought the computer with a virus.....,"[('virus', None), ('computer', None)]"
it seems they could have updated xp and done without creating vista.,"[('xp', None), ('vista', None)]"
"it is easy to use, fast and has great graphics for the money.","[('money', None), ('graphics', None)]"
i decided i wanted a laptop so i went into the bby store.,"[('laptop', None), ('store', None)]"
i like how the mac os is so simple and easy to use.,"[('simple', None), ('mac os', None)]"
"while apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.","[('products', None), ('apple', None), ('premium', None)]"
"in the three years i've had my macbook pro, i have never had a virus on my computer, and i do a lot of work on the internet.","[('macbook', None), ('internet', None)]"
