text,terms
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,"[('crabmeat lasagna', '34', '18', 'positive'), ('chocolate bread pudding', '93', '70', 'positive'), ('dessert', '105', '98', 'positive')]"
"word of advice, save room for pasta dishes and never leave until you've had the tiramisu.","[('pasta dishes', '42', '30', 'positive'), ('tiramisu', '88', '80', 'positive')]"
Very good service and very good prices.,"[('service', '17', '10', 'positive'), ('prices', '38', '32', 'positive')]"
I recently went to this restaurant with some co-workers for lunch and had an amazing time.,"[('lunch', '65', '60', 'neutral')]"
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","[('service', '11', '4', 'positive'), ('staff', '55', '50', 'positive'), ('menu', '109', '105', 'neutral'), ('meal', '128', '124', 'neutral')]"
Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,"[('bagel', '68', '63', 'positive')]"
Our food was great too!,"[('food', '8', '4', 'positive')]"
Open late (well as late as I ever got there and I'm a night person),[]
"The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.","[('servers', '61', '54', 'negative')]"
"Get your food to go, find a bench, and kick back with a plate of dumplings.","[('food', '13', '9', 'neutral'), ('plate of dumplings', '74', '56', 'positive')]"
"Please try the Filet Mignon, its just the most tender piece ever.","[('Filet Mignon', '27', '15', 'positive')]"
"Everything we had was pretty good, but we have only been there once.",[]
"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.","[('sangria', '59', '52', 'neutral'), ('bar', '32', '29', 'neutral'), ('bar', '89', '86', 'neutral'), ('bartender', '174', '165', 'negative')]"
Something about them being busy with holiday party's.,[]
The sake menu should not be overlooked!,"[('sake menu', '13', '4', 'positive')]"
I would highly recommend.,[]
This place is great.,[]
the drinks are amazing and half off till 8pm.,"[('drinks', '10', '4', 'positive')]"
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,"[('beef cubes', '72', '62', 'positive')]"
"With so many poor experiences to be had in the theater district, is truly an excellent find!",[]
This has got to be one of the most overrated restaurants in Brooklyn.,[]
"The service, wine selection, ambiance are all outstanding and deserve recognition.","[('service', '11', '4', 'positive'), ('wine selection', '27', '13', 'positive'), ('ambiance', '37', '29', 'positive')]"
"Went there last night for 2 year anniversery, and wasn't all that impressed.",[]
It was rather pathetic that it took them over an hour to seat us.,[]
"We were seated promptly as we had reservations, however after that the service was slow.","[('reservations', '46', '34', 'positive'), ('service', '78', '71', 'negative')]"
At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.,[]
"It's really also the service, is good and the waiters are friendly.","[('service', '28', '21', 'positive'), ('waiters', '53', '46', 'positive')]"
Suan was a recommendation that I am glad we heeded.,[]
"The food was pretty good, but a little flavorless and the portions very small, including dessert.","[('food', '8', '4', 'conflict'), ('dessert', '96', '89', 'negative'), ('portions', '66', '58', 'negative')]"
We visit at least once a month.,[]
"It is set far from the small street it's on, and there is no traffic noise.","[('traffic noise', '74', '61', 'positive')]"
"Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.",[]
I'll keep this short.,[]
I felt as though I were eating in Paris.,[]
Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,"[('food', '54', '50', 'positive')]"
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.","[('food', '49', '45', 'positive'), ('ambience', '63', '55', 'positive'), ('service', '85', '78', 'positive')]"
"However, it's not worth a special trip.",[]
Nice value.,[]
Gigino's in Wagner Park is so enjoyable.,[]
And it was quick which is very important.,[]
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,"[('dinner meeting', '96', '82', 'neutral')]"
All the NYU students love this place so it makes for a fun young atmosphere.,"[('atmosphere', '75', '65', 'positive')]"
The food here does a great service to the name (Cantonese that is...).,"[('food', '8', '4', 'positive'), ('Cantonese', '57', '48', 'positive')]"
"But, nothing stands out about the cooking.","[('cooking', '41', '34', 'neutral')]"
Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,"[('food', '44', '40', 'positive'), ('atmosphere', '89', '79', 'positive')]"
"If that's a problem, go to McDonald's and destroy your insides.",[]
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"[('Prix Fixe menu', '18', '4', 'positive'), ('quantity', '86', '78', 'positive'), ('quality', '98', '91', 'positive')]"
I've been here 3 times for lunch and it is one of my favorites in the city.,"[('lunch', '32', '27', 'neutral')]"
"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.","[('eggs benedict', '25', '12', 'negative'), ('hollondaise sauce', '116', '99', 'negative'), ('brunch', '36', '30', 'neutral')]"
"I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.","[('oatmeal', '46', '39', 'positive')]"
Always busy but fast moving.,[]
Too bad the food wasn't of the same heritage.,"[('food', '16', '12', 'negative')]"
"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.","[('menu', '8', '4', 'positive'), ('Chilean Sea Bass', '62', '46', 'negative'), ('server', '78', '72', 'negative'), ('specials', '109', '101', 'neutral')]"
Sexy.,[]
"The food was really good, I had the onion soup and it was one of the best ever.","[('food', '8', '4', 'positive'), ('onion soup', '46', '36', 'positive')]"
"I will have to say, this Bengali Fast Food joint is clearly my favorite.",[]
I'm not picky - but it was actually gross.,[]
"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.","[('wine', '66', '62', 'neutral')]"
"Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.","[('staff', '149', '144', 'positive')]"
"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.","[('Dim Sum', '119', '112', 'negative'), ('dinner', '31', '25', 'positive')]"
"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.","[('roll', '40', '36', 'negative'), ('roll', '64', '60', 'negative'), ('roll', '78', '74', 'negative'), ('rice', '139', '135', 'neutral')]"
"Even with John's and Joe's around the corner, this place will make a name for itself.",[]
"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.",[]
"When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.","[('gin and tonic', '58', '45', 'neutral'), ('tonic', '81', '76', 'neutral')]"
My girlfriend convinced me to go in the other night for a quick bite.,[]
"The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","[('dim sum', '11', '4', 'negative'), ('little dishes', '69', '56', 'negative')]"
despite the untasteful previous review...,[]
"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",[]
"Sure, everyone's got their favorite, but to know Sal, is to know New York.",[]
I think that it is absolutely brilliant and well runned business operation.,[]
Also they were $15 each!,[]
"The service is ok, some of the people didn't get what they asked for.","[('service', '11', '4', 'neutral')]"
"My friends spoke so much about it for months, I finally made the time to come down ear and dine in.",[]
If you want good authentic Thai this place is not the place to go.,"[('Thai', '31', '27', 'negative')]"
I recommend getting a reservation even though we saw people seated without one.,"[('reservation', '33', '22', 'neutral')]"
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,"[('Grilled Chicken special with Edamame Puree', '88', '46', 'neutral')]"
This is as good as neighborhood restaurants come.,[]
"If you want some roast duck, pork or chicken on rice with ginger, try them out!","[('roast duck', '27', '17', 'positive'), ('pork', '33', '29', 'positive'), ('chicken on rice with ginger', '64', '37', 'positive')]"
"You order from a menu, so you leave feeling like you missed the full experience.","[('menu', '21', '17', 'negative')]"
One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.,[]
We will go back every time we are in the City.,[]
we love th pink pony.,[]
So eat fast and order a lot.,[]
Staff is very accomodating.,"[('Staff', '5', '0', 'positive')]"
I have to agree with the previous reviewer.,[]
--Eat Club is a roving group of NYC gluttons,[]
"If you were there when it first opened, give this restaurant a second chance.",[]
I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.,"[('reservation', '77', '66', 'neutral')]"
"If you like Sakagura but you feel it's too much, you'd better try Yokocho.",[]
yourself a favor and have dinner here and see if you dont agree with me.,"[('dinner', '32', '26', 'neutral')]"
Definitely a great spot for a nice occasion or date.,[]
You can't go wrong with this place.,[]
Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,"[('Sake', '32', '28', 'positive'), ('dishes', '74', '68', 'positive'), ('portion', '50', '43', 'neutral')]"
Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.,[]
Not pretentious and very economical.,[]
"The food was terrific and the service classy, attentive, without being overbearing.","[('food', '8', '4', 'positive'), ('service', '37', '30', 'positive')]"
