text,terms
Im very happy with this computer!,[]
But the machine is awesome and iLife is great and I love Snow Leopard X.,"[('iLife', '36', '31', 'positive'), ('Snow Leopard X', '71', '57', 'positive')]"
"High price tag, however.","[('price tag', '14', '5', 'negative')]"
"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.","[('Mac OS', '29', '23', 'positive')]"
"My kids have to take their PCs in once a year to have them ""de-bugged"".",[]
"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.","[('sound output quality', '72', '52', 'negative')]"
It was a laugh  too!,[]
"Since I purchased my Toshiba netbook, I have been very pleased with it, I have a laptob and a desktop.",[]
I bought my macbook a few months ago and it has been my baby ever since.,[]
That is how it is able to function better than any other PC.,[]
I custom ordered the machine from HP and could NOT understand the techie due to his accent.,"[('techie', '72', '66', 'negative')]"
It is easy to use and lightweight.,"[('use', '17', '14', 'positive')]"
I went to Toshiba online help and found some suggestions to fix it.,"[('Toshiba online help', '29', '10', 'positive')]"
It is a bit heavy.,[]
  after trying to get some help he disconnected on me.,[]
They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,"[('service life', '36', '24', 'positive')]"
If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,"[('ports', '73', '68', 'neutral'), ('processor', '112', '103', 'neutral')]"
This laptop is a great price and has a sleek look.,"[('price', '28', '23', 'positive'), ('look', '49', '45', 'positive')]"
I especially like the keyboard which has chiclet type keys.,"[('keyboard', '30', '22', 'positive'), ('keys', '58', '54', 'positive')]"
Small screen somewhat limiting but great for travel.,"[('screen', '12', '6', 'conflict')]"
One of the primary reasons why I purchased an IPad was to store photographs so that I could show to my customers.,[]
Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,"[('quality', '46', '39', 'negative')]"
"For the not so good, I got the stock screen - which is VERY glossy.","[('stock screen', '43', '31', 'negative')]"
The gray color was a good choice.,"[('gray color', '14', '4', 'positive')]"
This was the second computer and brand bought that day.,[]
Buy this.,[]
VERY disappointing:,[]
"I love this product because it is Toshiba and its 15.6"".",[]
I would like to have volume buttons rather than the adjustment that is on the front.,"[('volume buttons', '35', '21', 'negative')]"
This is my first computer purchase,[]
People know what they are talking about and they have pride in the product that they are selling.,[]
The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,"[('processor', '13', '4', 'negative'), ('computing', '103', '94', 'negative')]"
Would HIGHLY recommend this netbook though.,[]
"I have had several machines over the years, both for personal and business use.",[]
I bought a protector for my key pad and it works great :),"[('protector', '20', '11', 'neutral'), ('key pad', '35', '28', 'positive')]"
The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,"[('magnetic plug-in power charging power cord', '46', '4', 'positive')]"
Well i got this computer from Best Buy and I have had nothing but problems I bought the computer with a virus.....,[]
It seems they could have updated XP and done without creating Vista.,"[('XP', '35', '33', 'positive'), ('Vista', '67', '62', 'negative')]"
"  It is easy to use, fast and has great graphics for the money.","[('graphics', '48', '40', 'positive'), ('use', '19', '16', 'positive')]"
I decided I wanted a laptop so I went into the BBY store.,[]
I like how the Mac OS is so simple and easy to use.,"[('Mac OS', '21', '15', 'positive'), ('use', '50', '47', 'positive')]"
"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.","[('support', '104', '97', 'positive')]"
"In the three years I've had my MacBook Pro, I have never had a virus on my computer, and I do a lot of work on the internet.",[]
"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.","[('Geek Squad', '60', '50', 'positive')]"
I have had laptops in the past and I thought why not give these small netbooks a try.,[]
It can't get any better.,[]
"All the problems I have had with PC's are solved with a Mac: the issue of overheating-my Dell was always overheating and not working properly or simply shutting off, and the issue of viruses and contaminants-my HP completely quit working within2 years of purchasing it, with no inexpensive way of fixing it.",[]
only good thing is the graphics quality.,"[('graphics quality', '39', '23', 'positive')]"
"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.","[('Appleworks', '111', '101', 'negative'), ('browser', '140', '133', 'negative')]"
In short I would never buy a Compaq again.,[]
"I love the 15"" MacBook Pro.",[]
breaks easily.,[]
The paint wears off easily due to the keyboard being farther back than usual.,"[('paint', '9', '4', 'negative'), ('keyboard', '46', '38', 'negative')]"
"That's right, no power, absolutely NOTHING.",[]
I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,"[('service department', '89', '71', 'neutral')]"
The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,"[('warrenty', '32', '24', 'positive'), ('warrentys', '142', '133', 'negative')]"
But I was wrong.,[]
NO good.,[]
I always use a backup hard disk to store important files at all times.,"[('hard disk', '31', '22', 'neutral')]"
"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!","[('CD drive', '177', '169', 'negative'), ('running', '150', '143', 'negative')]"
I bought this laptop Was the worst Laptop I've ever bought.,[]
But the screen size is not that bad for email and web browsing.,"[('screen size', '19', '8', 'positive'), ('web browsing', '62', '50', 'neutral')]"
Once I removed all the software the laptop loads in 15-20 seconds.,"[('software', '31', '23', 'negative'), ('loads', '48', '43', 'neutral')]"
On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,"[('trackpad', '49', '41', 'negative'), ('external mouse', '79', '65', 'neutral'), ('trackpad', '114', '106', 'negative')]"
This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,"[('games', '53', '48', 'negative')]"
"Obviously one of the most important features of any computer is the ""human interface.","[('features', '44', '36', 'neutral'), ('human interface', '84', '69', 'neutral')]"
"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).","[('inbuilt applications', '118', '98', 'negative'), ('Software', '50', '42', 'negative')]"
The body is a bit cheaply made so it will be interesting to see how long it holds up.,"[('body', '8', '4', 'negative')]"
The i5 blows my desktop out of the water when it comes to rendering videos.,"[('i5', '6', '4', 'negative')]"
"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.","[('antivirus software', '59', '41', 'neutral'), ('firewall', '71', '63', 'neutral')]"
For the use it was purchased for it is a good Laptop.,[]
"Am very glad I bought it, great netbook, low price.","[('price', '50', '45', 'positive')]"
"Obviously, this Macbook is P-E-R-F-E-C-T for me because it does exactly what I need in an easy-to-function way.",[]
Worth the investment and truly a fine piece of equipment.,[]
The Apple team also assists you very nicely when choosing which computer is right for you :),"[('Apple team', '14', '4', 'positive')]"
Summary: Dont buy HP.,[]
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).","[('Vista', '55', '50', 'negative'), ('Vista', '73', '68', 'negative'), ('operating system', '227', '211', 'neutral'), ('Vista', '157', '152', 'negative')]"
