text,labs
"it is well worth the money it cost, very good investment.","[('investment', None), ('money', None)]"
"upgrading from windows 7 starter, thru windows 7 home premium, to windows 7 professional was a snap;","[('windows 7', None)]"
"overall, still a very nice machine.","[('machine', None)]"
my kids (and dogs) destroyed two power cords by pulling on them.,"[('power cords', None)]"
i had this computer for one month and had to send it in for repair.,"[('repair', None)]"
"the screen is a little glary, and i hated the clicking buttons, but i got used to them.","[('clicking buttons', None), ('screen', None)]"
"not to mention, the battery life is absolutely amazing.","[('battery life', None)]"
"i realize that not every unit has this issue, but the ones that do cannot be repaired.","[('repair', None)]"
windows also shuts the computer down for no reason without warning.,"[('windows', None)]"
not using wired lan not sure what thats about.,"[('wired lan', None)]"
the macbook rarely requires a hard reboot.,"[('macbook', None), ('reboot', None)]"
now for the hardware problems.,"[('hardware problems', None)]"
it's fast and has excellent battery life.,"[('battery life', None)]"
it's face and depanable.,"[('face', None), ('depanable', None)]"
apple care included.,"[('apple care', None)]"
features like the font are very block-like and old school.,"[('font', None), ('features', None), ('school', None)]"
this laptop has left me with a horrible taste in my mouth for acer brand products.,"[('acer brand products', None), ('taste', None), ('mouth', None)]"
windows is also rather unsteady on its feet and is susceptible to many bugs.,"[('windows', None), ('feet', None)]"
"after sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, i broke down and spent another $100 to get microsoft word for mac.","[('microsoft word', None), ('mac', None), ('recipients', None)]"
do not buy gateway computers they are junk and the warranty company is horrible.,"[('warranty company', None), ('gateway computers', None)]"
the only bad part is the size/weight.,"[('size/weight', None), ('size', None), ('part', None)]"
the little battery that it did have would only last about an hour while just having it on the desktop.,"[('battery', None)]"
also it is light weight compared to others.,"[('weight', None)]"
"from the build quality to the performance, everything about it has been sub-par from what i would have expected from apple.","[('quality', None), ('performance', None)]"
pretty much everything else about the computer is good it just stops working out of no were.,"[('computer', None)]"
it was truly a great computer costing less than one thousand bucks before tax.,"[('computer', None)]"
"waiting for the i7 was well worth it, great value for the price.","[('i7', None), ('price', None), ('value', None)]"
"i asked how they would determine that since there are no scratches, dents or other signs of damage and was told that was the only way this type of damage could happen.","[('scratches', None), ('dents', None), ('type', None), ('signs', None)]"
"also, the extended warranty was a problem.","[('extended warranty', None)]"
boots up fast and runs great!,"[('boots up', None)]"
lightweight and the screen is beautiful!,"[('screen', None)]"
"just a month and a half or two months ago, my vaio crashed again.","[('vaio', None)]"
i did contact hp and share how unhappy i am.,"[('hp', None)]"
"the macbook arrived in a nice twin packing and sealed in the box, all the functions works great.","[('twin packing', None), ('functions', None)]"
they say sorry out of warranty.,"[('warranty', None)]"
i bought this laptop because of the performance to price ratio.,"[('price ratio', None), ('performance', None)]"
pc never worked right even after bios fixed.,"[('pc', None), ('bios', None)]"
"after having two pc laptops die with in the past 3 years, i was led to the apple display at best buy by the sleek design and promise of less tech issues.","[('design', None), ('tech issues', None), ('apple display', None)]"
"i have a laptop as my regular computer, but found that disconnecting it and lugging it around was a drag.","[('disconnecting', None), ('computer', None)]"
this is my second macbook.,"[('macbook', None)]"
the size is perfect and i do not recomend anything bigger except for any person who can exceed the limited space it gives you.,"[('size', None), ('space', None)]"
the service i received from toshiba went above and beyond the call of duty.,"[('service', None)]"
"have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.","[('memory', None), ('computers', None), ('speed', None)]"
i would recommend it just because of the internet speed probably because thats the only thing i really care about.,"[('internet speed', None), ('thing', None)]"
"there are several programs for school or office use (pages, numbers, keynote, etc.), music (garageband), photo management (photo booth, iphoto), video-editing or movie-making (imovie), etc.","[('iphoto', None), ('video-editing', None), ('ivideo', None), ('office use', None), ('making', None), ('school', None), ('music', None), ('photo management', None), ('programs', None)]"
the screen shows great colors.,"[('screen', None), ('colors', None)]"
"reason why? it's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if apple does decides to change mode, your laptop value will only drop 10-20%, unlike pc laptops which drop more than 80%.","[('laptop value', None), ('price', None), ('mode', None), ('apple', None), ('%', None), ('thing', None), ('pc laptops', None)]"
that's a huge difference.,"[('difference', None)]"
"dells are ok, hps aren't that good, but macs or fantastic.","[('hps', None), ('dells', None)]"
i am totally satisfied with my little toshie!,"[('toshie', None)]"
it is extremely user friendly and intuitive.,"[('intuitive', None), ('user friendly', None)]"
"the 17 inch screen is very large, but the computer is very light.","[('17 inch screen', None), ('computer', None)]"
"my opinion of sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.","[('support', None), ('sony', None), ('opinion', None), ('machine', None)]"
